id,facility_id,facility_type,year,input,input_value_tonnes,output,output_value_tonnes,grade_ppm,recovery_rate,amount_sold_tonnes,metal_payable_tonnes,incl_purchased,reporting_period,source_id,comment
2460,COM00871.00,Refinery,2011,Heavy mineral concentrate,672900,Refined Zircon,218300,,,,,,,det_2377,
2461,COM00871.00,Refinery,2012,Heavy mineral concentrate,444000,Refined Ilmenite,168800,,,,,,,det_2376,=96.5+72.3
2462,COM00871.00,Refinery,2012,Heavy mineral concentrate,444000,Refined Rutile,170300,,,,,,,det_2376,
2463,COM00871.00,Refinery,2012,Heavy mineral concentrate,444000,Refined Zircon,135600,,,,,,,det_2376,
2464,COM00871.00,Refinery,2013,Heavy mineral concentrate,227200,Refined Ilmenite,183700,,,,,,,det_2375,
2465,COM00871.00,Refinery,2013,Heavy mineral concentrate,227200,Refined Rutile,93700,,,,,,,det_2375,
2466,COM00871.00,Refinery,2013,Heavy mineral concentrate,227200,Refined Zircon,59800,,,,,,,det_2375,
2467,COM00871.00,Refinery,2014,Heavy mineral concentrate,,Refined Ilmenite,168000,,,,,,,det_2374,
2468,COM00871.00,Refinery,2014,Heavy mineral concentrate,,Refined Rutile,147500,,,,,,,det_2374,
2469,COM00871.00,Refinery,2014,Heavy mineral concentrate,,Refined Zircon,93000,,,,,,,det_2374,
2470,COM00871.00,Refinery,2015,Heavy mineral concentrate,,Refined Ilmenite,90000,,,,,,,det_2072,
2471,COM00871.00,Refinery,2015,Heavy mineral concentrate,,Refined Rutile,93600,,,,,,,det_2072,
2472,COM00871.00,Refinery,2015,Heavy mineral concentrate,,Refined Zircon,54300,,,,,,,det_2072,
2473,COM00871.00,Refinery,2016,Heavy mineral concentrate,,Refined Ilmenite,37800,,,,,,,det_2373,
2474,COM00871.00,Refinery,2016,Heavy mineral concentrate,,Refined Rutile,62300,,,,,,,det_2373,
2475,COM00871.00,Refinery,2016,Heavy mineral concentrate,,Refined Zircon,39900,,,,,,,det_2373,
2476,COM00871.00,Refinery,2017,Heavy mineral concentrate,,Refined Ilmenite,119400,,,,,,,det_2372,
2477,COM00871.00,Refinery,2017,Heavy mineral concentrate,,Refined Rutile,92700,,,,,,,det_2372,
2478,COM00871.00,Refinery,2017,Heavy mineral concentrate,,Refined Zircon,57200,,,,,,,det_2372,
2479,COM00871.00,Refinery,2018,Heavy mineral concentrate,,Refined Ilmenite,50800,,,,,,,det_2371,
2480,COM00871.00,Refinery,2018,Heavy mineral concentrate,,Refined Zircon,100,,,,,,,det_2371,
2481,COM00878.00,Smelter,2008,Alumina,,Primary aluminium,81000,,,,,,,det_1789,
2482,COM00878.00,Smelter,2009,Alumina,,Primary aluminium,57000,,,,,,,det_1789,
2483,COM00878.00,Smelter,2010,Alumina,,Primary aluminium,71000,,,,,,,det_1852,
2484,COM00878.00,Smelter,2011,Alumina,,Primary aluminium,75000,,,,,,,det_1852,
2485,COM00878.00,Smelter,2012,Alumina,,Primary aluminium,60000,,,,,,,det_1801,
2486,COM00878.00,Smelter,2013,Alumina,,Primary aluminium,29000,,,,,,,det_1801,
2487,COM00878.00,Smelter,2014,Alumina,,Primary aluminium,12000,,,,,,,det_1884,
2488,COM00878.00,Smelter,2015,Alumina,,Primary aluminium,12000,,,,,,,det_1851,
2489,COM00878.00,Smelter,2016,Alumina,,Primary aluminium,13000,,,,,,,det_1782,
2490,COM00878.00,Smelter,2017,Alumina,,Primary aluminium,12000,,,,,,,det_1782,
2491,COM00878.00,Smelter,2018,Alumina,,Primary aluminium,6000,,,,,,,det_1781,
2492,COM00878.00,Smelter,2019,Alumina,,Primary aluminium,0,,,,,,,det_1781,
2493,COM00880.00,Smelter,2003,Ilmenite,,Pig Iron,105900,,,,,,,det_1159,
2494,COM00880.00,Smelter,2003,Ilmenite,,Titanium dioxide slag,165800,,,,,,,det_1159,
2495,COM00880.00,Smelter,2004,Ilmenite,,Pig Iron,105900,,,,,,,det_1159,
2496,COM00880.00,Smelter,2004,Ilmenite,,Titanium dioxide slag,169300,,,,,,,det_1159,
2497,COM00880.00,Smelter,2005,Ilmenite,,Pig Iron,105400,,,,,,,det_1160,
2498,COM00880.00,Smelter,2005,Ilmenite,,Titanium dioxide slag,164400,,,,,,,det_1160,
2499,COM00880.00,Smelter,2006,Ilmenite,,Pig Iron,88900,,,,,,,det_1160,
2500,COM00880.00,Smelter,2006,Ilmenite,,Titanium dioxide slag,133900,,,,,,,det_1160,
2501,COM00880.00,Smelter,2007,Ilmenite,,Pig Iron,101800,,,,,,,det_1116,
2502,COM00880.00,Smelter,2007,Ilmenite,,Titanium dioxide slag,151300,,,,,,,det_1116,
2503,COM00880.00,Smelter,2008,Ilmenite,,Pig Iron,78800,,,,,,,det_1116,
2504,COM00880.00,Smelter,2008,Ilmenite,,Titanium dioxide slag,118500,,,,,,,det_1116,
2505,COM00901.00,Refinery,2008,Bauxite,,Alumina,1446000,,,,,,,det_1789,
2506,COM00901.00,Refinery,2009,Bauxite,,Alumina,1495000,,,,,,,det_1789,
2507,COM00901.00,Refinery,2010,Bauxite,,Alumina,1534000,,,,,,,det_1852,
2508,COM00901.00,Refinery,2011,Bauxite,,Alumina,1601000,,,,,,,det_1852,
2509,COM00901.00,Refinery,2012,Bauxite,,Alumina,1429000,,,,,,,det_1801,
2510,COM00901.00,Refinery,2013,Bauxite,,Alumina,1493000,,,,,,,det_1801,
2511,COM00901.00,Refinery,2014,Bauxite,,Alumina,1455000,,,,,,,det_1851,
2512,COM00901.00,Refinery,2015,Bauxite,,Alumina,1481000,,,,,,,det_1851,
2513,COM00901.00,Refinery,2016,Bauxite,,Alumina,1510000,,,,,,,det_1782,
2514,COM00901.00,Refinery,2017,Bauxite,,Alumina,1676000,,,,,,,det_1782,
2515,COM00901.00,Refinery,2018,Bauxite,,Alumina,1715000,,,,,,,det_1781,
2516,COM00901.00,Refinery,2019,Bauxite,,Alumina,1690000,,,,,,,det_1781,
2517,COM00908.00,Smelter,2002,,,Refined Zinc,142000,,,,,,,det_3190,
2518,COM00908.00,Smelter,2003,,,Refined Zinc,148000,,,,,,,det_3190,
2519,COM00908.00,Smelter,2004,,,Refined Zinc,154000,,,,,,,det_3189,
2520,COM00908.00,Smelter,2005,,,Refined Zinc,148000,,,,,,,det_3189,
2521,COM00908.00,Smelter,2006,,,Refined Zinc,151000,,,,,,,det_3187,
2522,COM00908.00,Smelter,2007,,,Refined Zinc,150000,,,,,,,det_3187,
2523,COM00908.00,Smelter,2008,,,Refined Zinc,151000,,,,,,,det_1736,
2524,COM00908.00,Smelter,2009,,,Refined Zinc,147000,,,,,,,det_1736,
2525,COM00908.00,Smelter,2010,,,Refined Zinc,154000,,,,,,,det_1735,
2526,COM00908.00,Smelter,2011,,,Refined Zinc,154000,,,,,,,det_1735,
2527,COM00921.00,Smelter,2002,,,Refined Lead,252000,,,,,,,det_3190,
2528,COM00921.00,Smelter,2003,,,Refined Lead,195000,,,,,,,det_3190,
2529,COM00921.00,Smelter,2004,,,Refined Lead,126000,,,,,,,det_3189,
2530,COM00921.00,Smelter,2005,,,Refined Lead,161000,,,,,,,det_3189,
2531,COM00921.00,Smelter,2006,,,Refined Lead,162000,,,,,,,det_3187,
2532,COM00921.00,Smelter,2006,,,Refined Silver,255,,,,,,,det_3187,
2533,COM00921.00,Smelter,2007,,,Refined Lead,119000,,,,,,,det_3187,
2534,COM00921.00,Smelter,2007,,,Refined Silver,181,,,,,,,det_3187,
2535,COM00921.00,Smelter,2008,,,Refined Lead,139000,,,,,,,det_1736,
2536,COM00921.00,Smelter,2008,,,Refined Silver,246,,,,,,,det_1736,
2537,COM00921.00,Smelter,2009,,,Refined Lead,158000,,,,,,,det_1736,
2538,COM00921.00,Smelter,2009,,,Refined Silver,273,,,,,,,det_1736,
2539,COM00921.00,Smelter,2010,,,Refined Lead,153000,,,,,,,det_1735,
2540,COM00921.00,Smelter,2010,,,Refined Silver,232,,,,,,,det_1735,
2541,COM00921.00,Smelter,2011,,,Refined Lead,130000,,,,,,,det_1735,
2542,COM00921.00,Smelter,2011,,,Refined Silver,167,,,,,,,det_1735,
2543,COM00925.00,Smelter,2008,Alumina,,Primary aluminium,320000,,,,,,,det_1789,
2544,COM00925.00,Smelter,2009,Alumina,,Primary aluminium,230000,,,,,,,det_1789,
2545,COM00925.00,Smelter,2010,Alumina,,Primary aluminium,270000,,,,,,,det_1852,
2546,COM00925.00,Smelter,2011,Alumina,,Primary aluminium,286000,,,,,,,det_1852,
2547,COM00925.00,Smelter,2012,Alumina,,Primary aluminium,291000,,,,,,,det_1801,
2548,COM00925.00,Smelter,2013,Alumina,,Primary aluminium,248000,,,,,,,det_1801,
2549,COM00925.00,Smelter,2014,Alumina,,Primary aluminium,207000,,,,,,,det_1851,
2550,COM00925.00,Smelter,2015,Alumina,,Primary aluminium,209000,,,,,,,det_1851,
2551,COM00925.00,Smelter,2016,Alumina,,Primary aluminium,213000,,,,,,,det_1782,
2552,COM00925.00,Smelter,2017,Alumina,,Primary aluminium,215000,,,,,,,det_1782,
2553,COM00925.00,Smelter,2018,Alumina,,Primary aluminium,215000,,,,,,,det_1781,
2554,COM00925.00,Smelter,2019,Alumina,,Primary aluminium,215000,,,,,,,det_1781,
2555,COM00933.00,Smelter,2000,,,Aluminium fluoride,28372,,,,,,,det_1162,
2556,COM00933.00,Smelter,2000,,,Cadmium,302,,,,,,,det_1162,
2557,COM00933.00,Smelter,2000,,,Zinc,138390,,,,,,,det_1162,
2558,COM00933.00,Smelter,2000,Zinc concentrate,252652,,,,,,,,,det_1162,
2559,COM00933.00,Smelter,2001,,,Aluminium fluoride,29266,,,,,,,det_1162,
2560,COM00933.00,Smelter,2001,,,Cadmium,371,,,,,,,det_1162,
2561,COM00933.00,Smelter,2001,,,Zinc,144694,,,,,,,det_1162,
2562,COM00933.00,Smelter,2001,Zinc concentrate,266381,,,,,,,,,det_1162,
2563,COM00933.00,Smelter,2002,,,Aluminium fluoride,28976,,,,,,,det_1162,
2564,COM00933.00,Smelter,2002,,,Cadmium,215,,,,,,,det_1162,
2565,COM00933.00,Smelter,2002,,,Zinc,144538,,,,,,,det_1162,
2566,COM00933.00,Smelter,2002,Zinc concentrate,260271,,,,,,,,,det_1162,
2567,COM00933.00,Smelter,2003,,,Aluminium fluoride,27500,,,,,,,det_1162,
2568,COM00933.00,Smelter,2003,,,Cadmium,323,,,,,,,det_1162,
2569,COM00933.00,Smelter,2003,,,Zinc,143627,,,,,,,det_1162,
2570,COM00933.00,Smelter,2003,Zinc concentrate,256318,,,,,,,,,det_1162,
2571,COM00933.00,Smelter,2004,,,Aluminium fluoride,29740,,,,,,,det_1162,
2572,COM00933.00,Smelter,2004,,,Cadmium,141,,,,,,,det_1162,
2573,COM00933.00,Smelter,2004,,,Zinc,140901,,,,,,,det_1162,
2574,COM00933.00,Smelter,2004,Zinc concentrate,263555,,,,,,,,,det_1162,
2575,COM00933.00,Smelter,2005,,,Aluminium fluoride,30484,,,,,,,det_1161,
2576,COM00933.00,Smelter,2005,,,Cadmium,153,,,,,,,det_1161,
2577,COM00933.00,Smelter,2005,,,Zinc,151285,,,,,,,det_1161,
2578,COM00933.00,Smelter,2005,,,,,,,,,,,det_1161,
2579,COM00933.00,Smelter,2006,,,Aluminium fluoride,28762,,,,,,,det_1161,
2580,COM00933.00,Smelter,2006,,,Cadmium,125,,,,,,,det_1161,
2581,COM00933.00,Smelter,2006,,,Cadmium,249,,,,,,,det_1161,
2582,COM00933.00,Smelter,2006,,,Zinc,160670,,,,,,,det_1161,
2583,COM00933.00,Smelter,2006,,,,,,,,,,,det_1161,
2584,COM00933.00,Smelter,2007,,,Aluminium fluoride,34833,,,,,,,det_1161,
2585,COM00933.00,Smelter,2007,,,Cadmium,269,,,,,,,det_1161,
2586,COM00933.00,Smelter,2007,,,Zinc,157027,,,,,,,det_1161,
2587,COM00933.00,Smelter,2007,,,,,,,,,,,det_1161,
2588,COM00933.00,Smelter,2008,,,Aluminium fluoride,34611,,,,,,,det_1161,
2589,COM00933.00,Smelter,2008,,,Cadmium,178,,,,,,,det_1161,
2590,COM00933.00,Smelter,2008,,,Zinc,145469,,,,,,,det_1161,
2591,COM00933.00,Smelter,2008,,,,,,,,,,,det_1161,
2592,COM00933.00,Smelter,2009,,,Aluminium fluoride,33000,,,,,,,det_1126,
2593,COM00933.00,Smelter,2009,,,Sulphuric acid,108000,,,,,,,det_1126,
2594,COM00933.00,Smelter,2009,,,Zinc,139000,,,,,,,det_1126,
2595,COM00933.00,Smelter,2009,Zinc concentrate,245000,,,,,,,,,det_1126,
2596,COM00933.00,Smelter,2010,,,Aluminium fluoride,22000,,,,,,,det_1126,
2597,COM00933.00,Smelter,2010,,,Sulphuric acid,123000,,,,,,,det_1126,
2598,COM00933.00,Smelter,2010,,,Zinc,149000,,,,,,,det_1126,
2599,COM00933.00,Smelter,2010,Zinc concentrate,277000,,,,,,,,,det_1126,
2600,COM00933.00,Smelter,2011,,,Aluminium fluoride,35000,,,,,,,det_1126,
2601,COM00933.00,Smelter,2011,,,Sulphuric acid,125000,,,,,,,det_1126,
2602,COM00933.00,Smelter,2011,,,Zinc,153000,,,,,,,det_1126,
2603,COM00933.00,Smelter,2011,Zinc concentrate,283000,,,,,,,,,det_1126,
2604,COM00933.00,Smelter,2012,,,Aluminium fluoride,36000,,,,,,,det_1126,
2605,COM00933.00,Smelter,2012,,,Sulphuric acid,128000,,,,,,,det_1126,
2606,COM00933.00,Smelter,2012,,,Zinc,153000,,,,,,,det_1126,
2607,COM00933.00,Smelter,2012,Zinc concentrate,279000,,,,,,,,,det_1126,
2608,COM00933.00,Smelter,2013,,,Aluminium fluoride,34000,,,,,,,det_1126,
2609,COM00933.00,Smelter,2013,,,Sulphuric acid,119000,,,,,,,det_1126,
2610,COM00933.00,Smelter,2013,,,Zinc,143000,,,,,,,det_1126,
2611,COM00933.00,Smelter,2013,Zinc concentrate,263000,,,,,,,,,det_1126,
2612,COM00933.00,Smelter,2014,,,Aluminium fluoride,35000,,,,,,,det_1126,
2613,COM00933.00,Smelter,2014,,,Sulphuric acid,123000,,,,,,,det_1126,
2614,COM00933.00,Smelter,2014,,,Zinc,166000,,,,,,,det_1126,
2615,COM00933.00,Smelter,2014,Zinc concentrate,302000,,,,,,,,,det_1126,
2616,COM00933.00,Smelter,2015,,,Aluminium fluoride,31000,,,,,,,det_1126,
2617,COM00933.00,Smelter,2015,,,Sulphuric acid,123000,,,,,,,det_1126,
2618,COM00933.00,Smelter,2015,,,Zinc,163000,,,,,,,det_1126,
2619,COM00933.00,Smelter,2015,Zinc concentrate,310000,,,,,,,,,det_1126,
2620,COM00933.00,Smelter,2016,,,Aluminium fluoride,32000,,,,,,,det_1126,
2621,COM00933.00,Smelter,2016,,,Sulphuric acid,121000,,,,,,,det_1126,
2622,COM00933.00,Smelter,2016,,,Zinc,171000,,,,,,,det_1126,
2623,COM00933.00,Smelter,2016,Zinc concentrate,339000,,,,,,,,,det_1126,
2624,COM00933.00,Smelter,2017,,,Sulphuric acid,104000,,,,,,,det_1126,
2625,COM00933.00,Smelter,2017,,,Zinc,172000,,,,,,,det_1126,
2626,COM00933.00,Smelter,2017,Zinc concentrate,338000,,,,,,,,,det_1126,
2627,COM00933.00,Smelter,2018,,,Sulphuric acid,119000,,,,,,,det_1126,
2628,COM00933.00,Smelter,2018,,,Zinc,191000,,,,,,,det_1126,
2629,COM00933.00,Smelter,2018,Zinc concentrate,366000,,,,,,,,,det_1126,
2630,COM00945.00,Refinery,2010,Iron ore pellets,3486000,Direct reduction Iron,2432000,,,101000,,,,det_1716,
2631,COM00945.00,Refinery,2010,Iron ore concentrate,,Iron ore pellets,3486000,,,,,,,det_1716,
2632,COM00945.00,Smelter,2010,"Direct reduction Iron, Scrap",,Crude steel,3270000,,,3105000,,,,det_1716,
2633,COM00945.00,Refinery,2011,Iron ore pellets,3677000,Direct reduction Iron,2733000,,,135000,,,,det_1716,
2634,COM00945.00,Refinery,2011,Iron ore concentrate,,Iron ore pellets,3677000,,,,,,,det_1716,
2635,COM00945.00,Smelter,2011,"Direct reduction Iron, Scrap",,Crude steel,3271000,,,3096000,,,,det_1716,
2636,COM00945.00,Refinery,2012,Iron ore pellets,3687000,Direct reduction Iron,2766000,,,109000,,,,det_1715,
2637,COM00945.00,Refinery,2012,Iron ore concentrate,,Iron ore pellets,3687000,,,,,,,det_1715,
2638,COM00945.00,Smelter,2012,"Direct reduction Iron, Scrap",,Crude steel,3281000,,,3141000,,,,det_1715,
2639,COM00945.00,Refinery,2013,Iron ore pellets,3755000,Direct reduction Iron,2753000,,,104000,,,,det_1715,
2640,COM00945.00,Refinery,2013,Iron ore concentrate,,Iron ore pellets,3755000,,,,,,,det_1715,
2641,COM00945.00,Smelter,2013,"Direct reduction Iron, Scrap",,Crude steel,3209000,,,3065000,,,,det_1715,
2642,COM00945.00,Refinery,2014,Iron ore pellets,3731000,Direct reduction Iron,2866000,,,153000,,,,det_1714,
2643,COM00945.00,Refinery,2014,Iron ore concentrate,,Iron ore pellets,3731000,,,,,,,det_1714,
2644,COM00945.00,Smelter,2014,"Direct reduction Iron, Scrap",,Crude steel,3365000,,,3343000,,,,det_1714,
2645,COM00945.00,Refinery,2015,Iron ore pellets,3819000,Direct reduction Iron,2834000,,,100000,,,,det_1714,
2646,COM00945.00,Refinery,2015,Iron ore concentrate,,Iron ore pellets,3819000,,,,,,,det_1714,
2647,COM00945.00,Smelter,2015,"Direct reduction Iron, Scrap",,Crude steel,3453000,,,3419000,,,,det_1714,
2648,COM00945.00,Refinery,2016,Iron ore pellets,3913000,Direct reduction Iron,3035000,,,97000,,,,det_1713,
2649,COM00945.00,Refinery,2016,Iron ore concentrate,,Iron ore pellets,3913000,,,,,,,det_1713,
2650,COM00945.00,Smelter,2016,"Direct reduction Iron, Scrap",,Crude steel,3553000,,,3496000,,,,det_1713,
2651,COM00945.00,Refinery,2017,Iron ore pellets,3969000,Direct reduction Iron,2967000,,,99000,,,,det_1713,
2652,COM00945.00,Refinery,2017,Iron ore concentrate,,Iron ore pellets,3969000,,,,,,,det_1713,
2653,COM00945.00,Smelter,2017,"Direct reduction Iron, Scrap",,Crude steel,3481000,,,3405000,,,,det_1713,
2654,COM00945.00,Refinery,2018,Iron ore pellets,3977000,Direct reduction Iron,3223000,,,146000,,,,det_1712,
2655,COM00945.00,Refinery,2018,Iron ore concentrate,,Iron ore pellets,3977000,,,,,,,det_1712,
2656,COM00945.00,Smelter,2018,"Direct reduction Iron, Scrap",,Crude steel,3435000,,,3414000,,,,det_1712,
2657,COM00945.00,Refinery,2019,Iron ore pellets,4020000,Direct reduction Iron,3237000,,,177000,,,,det_1712,
2658,COM00945.00,Refinery,2019,Iron ore concentrate,,Iron ore pellets,4020000,,,,,,,det_1712,
2659,COM00945.00,Smelter,2019,"Direct reduction Iron, Scrap",,Crude steel,3459000,,,3473000,,,,det_1712,
2660,COM00946.00,Smelter,2008,,,Crude steel,2600000,,,,,,,det_1679,
2661,COM00946.00,Smelter,2009,,,Crude steel,1600000,,,,,,,det_1678,
2662,COM00946.00,Smelter,2010,,,Crude steel,1900000,,,,,,,det_1677,
2663,COM00946.00,Smelter,2011,,,Crude steel,1900000,,,,,,,det_1676,
2664,COM00946.00,Smelter,2012,,,Crude steel,1800000,,,,,,,det_1675,
2665,COM00946.00,Smelter,2013,,,Crude steel,1900000,,,,,,,det_1607,
2666,COM00946.00,Smelter,2014,,,Crude steel,2000000,,,,,,,det_1674,
2667,COM00946.00,Smelter,2015,,,Crude steel,2000000,,,,,,,det_1673,
2668,COM00946.00,Smelter,2016,,,Crude steel,2400000,,,,,,,det_1672,
2669,COM00946.00,Smelter,2017,,,Crude steel,1800000,,,,,,,det_1671,
2670,COM00946.00,Smelter,2018,,,Crude steel,2100000,,,,,,,det_1670,
2671,COM00947.00,Refinery,2011,,,ferroalloys,61000,,,,,,,det_1374,
2672,COM00947.00,Refinery,2012,,,ferroalloys,62000,,,,,,,det_1374,
2673,COM00947.00,Refinery,2013,,,ferroalloys,48000,,,,,,,det_1374,
2674,COM00947.00,Refinery,2014,,,manganese ferroalloys,8000,,,,,,,det_1372,
2675,COM00947.00,Refinery,2015,,,manganese ferroalloys,1000,,,,,,,det_1372,
2676,COM00947.00,Refinery,2016,,,manganese ferroalloys,0,,,,,,,det_1372,
2677,COM00947.00,Refinery,2017,,,manganese ferroalloys,3000,,,,,,,det_1371,
2678,COM00947.00,Refinery,2018,,,manganese ferroalloys,10000,,,,,,,det_1371,
2679,COM00947.00,Refinery,2019,,,manganese ferroalloys,11000,,,,,,,det_1371,
2680,COM00958.00,Refinery,2014,,,Silver,349.62,,,,,,April-March,det_1807,
2681,COM00958.00,Refinery,2015,,,Silver,327.508,,,,,,April-March,det_1807,
2682,COM00958.00,Refinery,2016,,,Silver,424.57800000000003,,,,,,April-March,det_1807,
2683,COM00958.00,Refinery,2017,,,Silver,452.543,,,,,,April-March,det_1805,
2684,COM00958.00,Refinery,2018,,,Silver,557.517,,,,,,April-March,det_1805,
2685,COM00958.00,Refinery,2019,,,Silver,679.183,,,,,,April-March,det_1805,
2686,COM00961.00,Refinery,2001,,,Alumina,1893333.3333333333,,,,,,July-June,det_1352,
2687,COM00961.00,Refinery,2002,,,Alumina,1891111.111111111,,,,,,July-June,det_1468,
2688,COM00961.00,Refinery,2003,,,Alumina,1953333.3333333333,,,,,,July-June,det_1468,
2689,COM00961.00,Refinery,2004,,,Alumina,2040000,,,,,,July-June,det_1467,
2690,COM00961.00,Refinery,2005,,,Alumina,1942222.2222222222,,,,,,July-June,det_1467,
2691,COM00961.00,Refinery,2006,,,Alumina,2046666.6666666665,,,,,,July-June,det_1466,
2692,COM00961.00,Refinery,2007,,,Alumina,2173333.3333333335,,,,,,July-June,det_1466,
2693,COM00961.00,Refinery,2008,,,Alumina,2184444.4444444445,,,,,,July-June,det_1465,
2694,COM00961.00,Refinery,2009,,,Alumina,2077777.7777777778,,,,,,July-June,det_1465,
2695,COM00986.00,Refinery,2002,Bauxite,,Alumina products,450700,,,,,,,det_1850,
2696,COM00986.00,Smelter,2002,Alumina,246200,Primary aluminium,137400,,,,,,,det_1850,
2697,COM00986.00,Refinery,2003,Bauxite,,Alumina products,689000,,,,,,,det_1849,
2698,COM00986.00,Smelter,2003,Alumina,268400,Primary aluminium,139000,,,,,,,det_1849,
2699,COM00986.00,Refinery,2004,Bauxite,,Alumina products,917000,,,,,,,det_1848,
2700,COM00986.00,Smelter,2004,Alumina,216400,Primary aluminium,113000,,,,,,,det_1848,
2701,COM00986.00,Refinery,2005,Bauxite,,Alumina,900000,,,,,,,det_1847,
2702,COM00986.00,Refinery,2005,Bauxite,,Chemical alumina products,38000,,,,,,,det_1847,
2703,COM00986.00,Smelter,2005,Alumina,270200,Primary aluminium,139900,,,,,,,det_1847,
2704,COM00986.00,Refinery,2006,Bauxite,,Alumina,919900,,,,,,,det_1883,
2705,COM00986.00,Refinery,2006,Bauxite,,Chemical alumina products,35600,,,,,,,det_1883,
2706,COM00986.00,Smelter,2006,Alumina,,Primary aluminium,136200,,,,,,,det_1883,
2707,COM00986.00,Refinery,2007,Bauxite,,Alumina,941600,,,,,,,det_1822,
2708,COM00986.00,Refinery,2007,Bauxite,,Chemical alumina products,36200,,,,,,,det_1822,
2709,COM00986.00,Smelter,2007,Alumina,,Primary aluminium,151100,,,,,,,det_1822,
2710,COM00986.00,Refinery,2008,Bauxite,,Alumina,1318000,,,,,,,det_1846,
2711,COM00986.00,Refinery,2008,Bauxite,,Chemical alumina products,40400,,,,,,,det_1846,
2712,COM00986.00,Smelter,2008,Alumina,,Primary aluminium,155000,,,,,,,det_1846,
2713,COM00986.00,Refinery,2009,Bauxite,,Alumina,1900200,,,,,,,det_1845,
2714,COM00986.00,Refinery,2009,Bauxite,,Chemical alumina products,113200,,,,,,,det_1845,
2715,COM00986.00,Smelter,2009,Alumina,,Primary aluminium,103000,,,,,,,det_1845,
2716,COM00986.00,Refinery,2010,Bauxite,,Alumina,1990200,,,,,,,det_1844,
2717,COM00986.00,Refinery,2010,Bauxite,,Chemical alumina products,102200,,,,,,,det_1844,
2718,COM00986.00,Smelter,2010,Alumina,,Primary aluminium,114600,,,,,,,det_1844,
2719,COM00986.00,Refinery,2011,Bauxite,,Alumina,1942000,,,,,,,det_1774,
2720,COM00986.00,Refinery,2011,Bauxite,,Chemical alumina products,183000,,,,,,,det_1774,
2721,COM00986.00,Smelter,2011,Alumina,,Primary aluminium,108000,,,,,,,det_1774,
2722,COM00986.00,Refinery,2012,Bauxite,,Alumina,2413000,,,,,,,det_1773,
2723,COM00986.00,Refinery,2012,Bauxite,,Chemical alumina products,165000,,,,,,,det_1773,
2724,COM00986.00,Smelter,2012,Alumina,,Primary aluminium,110000,,,,,,,det_1773,
2725,COM00986.00,Refinery,2013,Bauxite,,Alumina,2403100,,,,,,,det_1823,
2726,COM00986.00,Refinery,2013,Bauxite,,Chemical alumina products,196500,,,,,,,det_1823,
2727,COM00986.00,Smelter,2013,Alumina,,Primary aluminium,126500,,,,,,,det_1823,
2728,COM00986.00,Refinery,2014,Bauxite,,Alumina,2423400,,,,,,,det_1843,
2729,COM00986.00,Refinery,2014,Bauxite,,Chemical alumina products,159900,,,,,,,det_1843,
2730,COM00986.00,Refinery,2015,Bauxite,,Alumina,2452800,,,,,,,det_1842,
2731,COM00986.00,Refinery,2015,Bauxite,,Chemical alumina products,125100,,,,,,,det_1842,
2732,COM00986.00,Refinery,2016,Bauxite,,Alumina,2519000,,,,,,,det_1824,
2733,COM00986.00,Refinery,2016,Bauxite,,Chemical alumina products,118140,,,,,,,det_1824,
2734,COM00986.00,Refinery,2017,Bauxite,,Alumina,2462120,,,,,,,det_1841,
2735,COM00986.00,Refinery,2017,Bauxite,,Chemical alumina products,112920,,,,,,,det_1841,
2736,COM00986.00,Refinery,2018,Bauxite,,Alumina,2486180,,,,,,,det_1840,
2737,COM00986.00,Refinery,2018,Bauxite,,Chemical alumina products,96520,,,,,,,det_1840,
2738,COM00986.00,Refinery,2019,Bauxite,,Alumina,2459840,,,,,,,det_1772,
